tide_id,water_level_m,direction_from_deg,period_s,matrix_row,matrix_col,transfer_coefficient
tide_high,1.5,195.0,9.0,12,10,0.5968137482032776
tide_high,1.5,195.0,8.0,12,11,0.6233778287947702
tide_high,1.5,195.0,7.5,12,12,0.638654682469721
tide_high,1.5,195.0,7.0,12,13,0.6552342274854537
tide_high,1.5,195.0,6.5,12,14,0.67308249401886
tide_high,1.5,195.0,6.0,12,15,0.692141529943616
tide_high,1.5,195.0,5.0,12,16,0.7334374937045292
tide_high,1.5,195.0,4.0,12,17,0.7775432314259545
tide_high,1.5,210.0,24.0,13,0,0.6736002197084887
tide_high,1.5,210.0,22.5,13,1,0.6831108323343642
tide_high,1.5,210.0,20.5,13,2,0.693816614971587
tide_high,1.5,210.0,18.5,13,3,0.6964813120449724
tide_high,1.5,210.0,16.5,13,4,0.6961062117757981
tide_high,1.5,210.0,15.0,13,5,0.6959207383861634
tide_high,1.5,210.0,14.0,13,6,0.6967382404988829
tide_high,1.5,210.0,12.5,13,7,0.7008852865025612
tide_high,1.5,210.0,11.0,13,8,0.7105880106987739
tide_high,1.5,210.0,10.0,13,9,0.7212600328497816
tide_high,1.5,210.0,9.0,13,10,0.7359509852237629
tide_high,1.5,210.0,8.0,13,11,0.7550727111828084
tide_high,1.5,210.0,7.5,13,12,0.7663847897738081
tide_high,1.5,210.0,7.0,13,13,0.7788937584322126
tide_high,1.5,210.0,6.5,13,14,0.7926079818411598
tide_high,1.5,210.0,6.0,13,15,0.8075207763309553
tide_high,1.5,210.0,5.0,13,16,0.8407956042708711
tide_high,1.5,210.0,4.0,13,17,0.8779207825433932
tide_high,1.5,225.0,24.0,14,0,0.7785273246377327
tide_high,1.5,225.0,22.5,14,1,0.7895647884506687
tide_high,1.5,225.0,20.5,14,2,0.8034675144193151
tide_high,1.5,225.0,18.5,14,3,0.8158385354618547
tide_high,1.5,225.0,16.5,14,4,0.8265067727852906
tide_high,1.5,225.0,15.0,14,5,0.833942765975638
tide_high,1.5,225.0,14.0,14,6,0.839084148801776
tide_high,1.5,225.0,12.5,14,7,0.8478962649996173
tide_high,1.5,225.0,11.0,14,8,0.8592114692181161
tide_high,1.5,225.0,10.0,14,9,0.8688751631505003
tide_high,1.5,225.0,9.0,14,10,0.8807681788245381
tide_high,1.5,225.0,8.0,14,11,0.8953365511674991
tide_high,1.5,225.0,7.5,14,12,0.9037544812859588
tide_high,1.5,225.0,7.0,14,13,0.9129910616961894
tide_high,1.5,225.0,6.5,14,14,0.9230869279467204
tide_high,1.5,225.0,6.0,14,15,0.9340747909206071
tide_high,1.5,225.0,5.0,14,16,0.958790311543515
tide_high,1.5,225.0,4.0,14,17,0.9870065299017545
tide_high,1.5,240.0,24.0,15,0,0.8635578276668257
tide_high,1.5,240.0,22.5,15,1,0.8769905252416517
tide_high,1.5,240.0,20.5,15,2,0.895838042215451
tide_high,1.5,240.0,18.5,15,3,0.9155017529246707
tide_high,1.5,240.0,16.5,15,4,0.9356413049573242
tide_high,1.5,240.0,15.0,15,5,0.9508785593119438
tide_high,1.5,240.0,14.0,15,6,0.9610693884200843
tide_high,1.5,240.0,12.5,15,7,0.9764571829336948
tide_high,1.5,240.0,11.0,15,8,0.992184825318744
tide_high,1.5,240.0,10.0,15,9,1.0030820497579587
tide_high,1.5,240.0,9.0,15,10,1.0145502327870224
tide_high,1.5,240.0,8.0,15,11,1.026867973875627
tide_high,1.5,240.0,7.5,15,12,1.0334500827470776
tide_high,1.5,240.0,7.0,15,13,1.0403777906852996
tide_high,1.5,240.0,6.5,15,14,1.047702934934683
tide_high,1.5,240.0,6.0,15,15,1.0554801997864427
tide_high,1.5,240.0,5.0,15,16,1.0726209363963786
tide_high,1.5,240.0,4.0,15,17,1.0922932052926577
tide_high,1.5,255.0,24.0,16,0,0.9351275813412607
tide_high,1.5,255.0,22.5,16,1,0.9507527867060486
tide_high,1.5,255.0,20.5,16,2,0.9741951819652652
tide_high,1.5,255.0,18.5,16,3,1.0005464557870418
tide_high,1.5,255.0,16.5,16,4,1.0291471659276283
tide_high,1.5,255.0,15.0,16,5,1.0512563783375484
tide_high,1.5,255.0,14.0,16,6,1.0658794172534696
tide_high,1.5,255.0,12.5,16,7,1.0870382939076177
tide_high,1.5,255.0,11.0,16,8,1.1066698350290607
tide_high,1.5,255.0,10.0,16,9,1.1187071440950993
tide_high,1.5,255.0,9.0,16,10,1.1298904498502664
tide_high,1.5,255.0,8.0,16,11,1.1403309478046662
tide_high,1.5,255.0,7.5,16,12,1.1453421039796972
tide_high,1.5,255.0,7.0,16,13,1.1502689502628916
tide_high,1.5,255.0,6.5,16,14,1.155165858485478
tide_high,1.5,255.0,6.0,16,15,1.160099723024685
tide_high,1.5,255.0,5.0,16,16,1.1704291629177495
tide_high,1.5,255.0,4.0,16,17,1.1822358154793007
tide_high,1.5,270.0,24.0,17,0,1.0007378340176998
tide_high,1.5,270.0,22.5,17,1,1.0175943387951805
tide_high,1.5,270.0,20.5,17,2,1.044743316002875
tide_high,1.5,270.0,18.5,17,3,1.0774079285426332
tide_high,1.5,270.0,16.5,17,4,1.113796628190316
tide_high,1.5,270.0,15.0,17,5,1.1412860209305986
tide_high,1.5,270.0,14.0,17,6,1.1587366349192778
tide_high,1.5,270.0,12.5,17,7,1.1825514850900238
tide_high,1.5,270.0,11.0,17,8,1.2026552153802779
tide_high,1.5,270.0,10.0,17,9,1.2136951835671481
tide_high,1.5,270.0,9.0,17,10,1.2227720943330738
tide_high,1.5,270.0,8.0,17,11,1.2299489470596456
tide_high,1.5,270.0,7.5,17,12,1.2328823620307352
tide_high,1.5,270.0,7.0,17,13,1.2354315642976093
tide_high,1.5,270.0,6.5,17,14,1.2376536746365427
tide_high,1.5,270.0,6.0,17,15,1.2396249117839604
tide_high,1.5,270.0,5.0,17,16,1.2432602668867034
tide_high,1.5,270.0,4.0,17,17,1.2477174358168883
tide_high,1.5,285.0,24.0,18,0,1.0715785997942346
tide_high,1.5,285.0,22.5,18,1,1.086878111643056
tide_high,1.5,285.0,20.5,18,2,1.1146734306805612
tide_high,1.5,285.0,18.5,18,3,1.1544123533955872
tide_high,1.5,285.0,16.5,18,4,1.1977548577316264
tide_high,1.5,285.0,15.0,18,5,1.225856115433705
tide_high,1.5,285.0,14.0,18,6,1.2418863430648561
tide_high,1.5,285.0,12.5,18,7,1.2618472642108491
tide_high,1.5,285.0,11.0,18,8,1.2766385434156593
tide_high,1.5,285.0,10.0,18,9,1.2834747314071226
tide_high,1.5,285.0,9.0,18,10,1.2878502273963108
tide_high,1.5,285.0,8.0,18,11,1.2898230996809577
tide_high,1.5,285.0,7.5,18,12,1.2899599864703868
tide_high,1.5,285.0,7.0,18,13,1.2895798217603545
tide_high,1.5,285.0,6.5,18,14,1.288739827362722
tide_high,1.5,285.0,6.0,18,15,1.2875213911462149
tide_high,1.5,285.0,5.0,18,16,1.2844696885259665
tide_high,1.5,285.0,4.0,18,17,1.2821832649923248
tide_high,1.5,300.0,24.0,19,0,1.1661062439713956
tide_high,1.5,300.0,22.5,19,1,1.1810594999294017
tide_high,1.5,300.0,20.5,19,2,1.2065046186537653
tide_high,1.5,300.0,18.5,19,3,1.2392475556261129
tide_high,1.5,300.0,16.5,19,4,1.272716485870339
tide_high,1.5,300.0,15.0,19,5,1.292516549210855
tide_high,1.5,300.0,14.0,19,6,1.302646579349585
tide_high,1.5,300.0,12.5,19,7,1.3133924754966388
tide_high,1.5,300.0,11.0,19,8,1.3188187526642365
tide_high,1.5,300.0,10.0,19,9,1.3194527793664848
tide_high,1.5,300.0,9.0,19,10,1.317696101851166
tide_high,1.5,300.0,8.0,19,11,1.313592683511279
tide_high,1.5,300.0,7.5,19,12,1.3106981366012196
tide_high,1.5,300.0,7.0,19,13,1.3072809394317608
tide_high,1.5,300.0,6.5,19,14,1.303391878455391
tide_high,1.5,300.0,6.0,19,15,1.2991106549998404
tide_high,1.5,300.0,5.0,19,16,1.289949450337741
tide_high,1.5,300.0,4.0,19,17,1.2819782457986881
tide_high,1.5,315.0,24.0,20,0,1.2599021027490458
tide_high,1.5,315.0,22.5,20,1,1.2731751058672895
tide_high,1.5,315.0,20.5,20,2,1.2910050568251843
tide_high,1.5,315.0,18.5,20,3,1.3073199722437006
tide_high,1.5,315.0,16.5,20,4,1.3196305872311997
tide_high,1.5,315.0,15.0,20,5,1.3249388448328765
tide_high,1.5,315.0,14.0,20,6,1.3263558910752202
tide_high,1.5,315.0,12.5,20,7,1.32524027842233
tide_high,1.5,315.0,11.0,20,8,1.3201944688318266
tide_high,1.5,315.0,10.0,20,9,1.3145702577344527
tide_high,1.5,315.0,9.0,20,10,1.3070638033508726
tide_high,1.5,315.0,8.0,20,11,1.2976297596728323
tide_high,1.5,315.0,7.5,20,12,1.2921905482491276
tide_high,1.5,315.0,7.0,20,13,1.2862854220797315
tide_high,1.5,315.0,6.5,20,14,1.2799462243298236
tide_high,1.5,315.0,6.0,20,15,1.2732367906791893
tide_high,1.5,315.0,5.0,20,16,1.2592958152423912
tide_high,1.5,315.0,4.0,20,17,1.2471359016386308
tide_high,1.5,330.0,24.0,21,0,1.3083072596116065
tide_high,1.5,330.0,22.5,21,1,1.318575110628759
tide_high,1.5,330.0,20.5,21,2,1.3292478219709383
tide_high,1.5,330.0,18.5,21,3,1.3311904272293327
tide_high,1.5,330.0,16.5,21,4,1.32267244511667
tide_high,1.5,330.0,15.0,21,5,1.3121173247129796
tide_high,1.5,330.0,14.0,21,6,1.3043085579471843
tide_high,1.5,330.0,12.5,21,7,1.292100119674596
tide_high,1.5,330.0,11.0,21,8,1.27841062766115
tide_high,1.5,330.0,10.0,21,9,1.2680288441664693
tide_high,1.5,330.0,9.0,21,10,1.256470879144599
tide_high,1.5,330.0,8.0,21,11,1.2436268071765642
tide_high,1.5,330.0,7.5,21,12,1.236685994591049
tide_high,1.5,330.0,7.0,21,13,1.229379153917451
tide_high,1.5,330.0,6.5,21,14,1.2216978539879788
tide_high,1.5,330.0,6.0,21,15,1.21365586103758
tide_high,1.5,330.0,5.0,21,16,1.1969020220534248
tide_high,1.5,330.0,4.0,21,17,1.1821323885719786
tide_high,1.5,345.0,24.0,22,0,1.283260511730811
tide_high,1.5,345.0,22.5,22,1,1.2883282466375388
tide_high,1.5,345.0,20.5,22,2,1.2899749349696927
tide_high,1.5,345.0,18.5,22,3,1.2830481594488243
tide_high,1.5,345.0,16.5,22,4,1.2661157308445177
tide_high,1.5,345.0,15.0,22,5,1.24836630587897
tide_high,1.5,345.0,14.0,22,6,1.2356856777865963
tide_high,1.5,345.0,12.5,22,7,1.21662170861173
tide_high,1.5,345.0,11.0,22,8,1.1971853929454608
tide_high,1.5,345.0,10.0,22,9,1.183964774700136
tide_high,1.5,345.0,9.0,22,10,1.170596788010317
tide_high,1.5,345.0,8.0,22,11,1.1570852701092853
tide_high,1.5,345.0,7.5,22,12,1.150228283299365
tide_high,1.5,345.0,7.0,22,13,1.1432392474794684
tide_high,1.5,345.0,6.5,22,14,1.1360376755879085
tide_high,1.5,345.0,6.0,22,15,1.128521918723139
tide_high,1.5,345.0,5.0,22,16,1.112263109909599
tide_high,1.5,345.0,4.0,22,17,1.0964736034029332
tide_high,1.5,360.0,24.0,23,0,1.187617896737033
tide_high,1.5,360.0,22.5,23,1,1.1893342314626825
tide_high,1.5,360.0,20.5,23,2,1.1863374288776778
tide_high,1.5,360.0,18.5,23,3,1.1753509752181037
tide_high,1.5,360.0,16.5,23,4,1.155766571795919
tide_high,1.5,360.0,15.0,23,5,1.1364082677554526
tide_high,1.5,360.0,14.0,23,6,1.1220594601417568
tide_high,1.5,360.0,12.5,23,7,1.0996896227287456
tide_high,1.5,360.0,11.0,23,8,1.0779140824918356
tide_high,1.5,360.0,10.0,23,9,1.064593338224378
tide_high,1.5,360.0,9.0,23,10,1.052797064146524
tide_high,1.5,360.0,8.0,23,11,1.0428756693703094
tide_high,1.5,360.0,7.5,23,12,1.0386330287028351
tide_high,1.5,360.0,7.0,23,13,1.0347904138856725
tide_high,1.5,360.0,6.5,23,14,1.031199467039205
tide_high,1.5,360.0,6.0,23,15,1.0276144041103867
tide_high,1.5,360.0,5.0,23,16,1.0190170898373763
tide_high,1.5,360.0,4.0,23,17,1.0072310622886287
